comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
675074a4000000000c027aa6,1733325989000,,6709120d000000001b021076,一直强调医院的服务，一个医院在搞服务的时候，他的医疗质量一定是走下坡路的,559ab457a75c95183dc871cc,💗,https://sns-avatar-qc.xhscdn.com/avatar/7121a416be8e543266fd62c1cc9d575e.jpg?imageView2/2/w/120/format/jpg,46,,0,1747315499562,2403
6755bf0c0000000007023d07,1733672716000,,6709120d000000001b021076,都没人讲实话吗？我来。现在医护行业已经畸形，特别是大城市。医生不注重如何看好病找对策，而且注重如何服务好病人不被投诉，再者如何完成绩效。再也不是悬壶济世,6239a476000000001000b019,云深^不知处,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2ou8evtkjq06g5ohpkhr41c0p8ifmvkg?imageView2/2/w/120/format/jpg,83,,0,1747315499565,1652
673a8c3a0000000002006f61,1731890234000,,6709120d000000001b021076,只干活 不给钱 不就是这个道理,670e7056000000001d023c37,不讲道理！,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31974sm4nl6005poee1b7cf1n8ptm2jo?imageView2/2/w/120/format/jpg,7,,0,1747315499568,931
674d0a86000000001a025c6b,1733102214000,,6709120d000000001b021076,这不合适吧，相同职称的人，有人做得多，有人做得少，如果按职称分配而不是按劳分配，会降低工作积极性吧,59a7d78d82ec390347fa468a,吃饱了就不饿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3165e0lvt0k0049p1ooboqhkaus81t88?imageView2/2/w/120/format/jpg,13,,0,1747315499571,662
6745cda5000000001a012cd3,1732627877000,,6709120d000000001b021076,想问一下提高工作效率是什么原理，想马儿跑又不给马吃草,6523531a0000000002013085,小红薯6524C3A8,https://sns-avatar-qc.xhscdn.com/avatar/645b802027c6616ef4dc0b4a.jpg?imageView2/2/w/120/format/jpg,24,,0,1747315499575,217
676fb3d60000000011003ef4,1735373784000,,6709120d000000001b021076,,5e6214da00000000010080a2,宴空山,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31asd2p3j6q4g5nj22jd09052nk6lvj0?imageView2/2/w/120/format/jpg,7,http://sns-webpic-qc.xhscdn.com/202505152124/8364c1a4285d48e96bbce0b70c8b8315/comment/1040g2h031buoub26165g5nj22jd09052ur0g2ug!nd_whlt34_webp_wm_1,0,1747315499577,92
67713ce5000000001102d27e,1735474406000,,6709120d000000001b021076,以后医护人员只讲究对你笑脸相迎，不再追求好好为你看病，老百姓是高兴了[doge]去医院得到了无比贴心的服务，实际上病情反而没有得到更好的解决，我倒宁愿医生对我屌屌的但是是有真材实料的水平。,59dc85e4db2e6054bf1740c4,梅子煎茶,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3195p0kefl66g49sor22u8g64eekd3l8?imageView2/2/w/120/format/jpg,0,,0,1747315499580,85
6774e2a5000000000e01fd6b,1735713446000,,6709120d000000001b021076,这么说吧，都喜欢便宜药是吧，以后你想要进口药医生都开不出来，国产药2块和进口药70块，你看看2块能不能达到70的效果[飞吻R][飞吻R]你看看10w的医护和20.30w的医护有什么区别[飞吻R],5bfbfa3b7bcc6a0001dd8f0d,依依不想起床,https://sns-avatar-qc.xhscdn.com/avatar/5c0da82393fc040001fec23b.jpg?imageView2/2/w/120/format/jpg,2,,0,1747315499582,41
6774ceeb000000001102d05a,1735708395000,,6709120d000000001b021076,那以后我们普通人岂不是更看不上病了？原来医生为了绩效加班加点，现在到点下班？该做的手术能推就推，有背景有关系的才给开药治病？,5986494c5e87e713bead55e9,是狗蛋儿姐姐呀,https://sns-avatar-qc.xhscdn.com/avatar/5dee618df9913e000104da8d.jpg?imageView2/2/w/120/format/jpg,1,,0,1747315499585,30
6777979e0000000010007b82,1735890846000,,6709120d000000001b021076,读书的时候说的是同工同酬多劳多得，工作了这个b样,5a67ef044eacab529c516e12,哎呦喂,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cfok2mb126g4a11qmng8rgiijgv7e0?imageView2/2/w/120/format/jpg,1,,0,1747315499587,14
6784de44000000001a00c987,1736760900000,,6784dc210000000020015d7e,还有145天就退休了，再见DRG再见KPI,5e521bd70000000001003980,少女来啦,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fopff0k066g5nii3fbg8ec0nnhv1g8?imageView2/2/w/120/format/jpg,58,,0,1747315501126,464
6785c3dd000000002101d07c,1736819678000,,6784dc210000000020015d7e,这么说那对于私立简直不要太友好了啊，公立不收治那病人就只能选私立了，努力赚钱吧！不然药店的药我都要买不起了[失望R],61dbff83000000001000738d,嗨！张大人,https://sns-avatar-qc.xhscdn.com/avatar/61dbffb25882a1f803161a48.jpg?imageView2/2/w/120/format/jpg,34,,0,1747315501128,264
6785b3f2000000002200e39c,1736815602000,,6784dc210000000020015d7e,想请三明居民谈谈真实的就医体验,58ff6b936a6a6978e8de74e3,胡小姐（Rachel）,https://sns-avatar-qc.xhscdn.com/avatar/58ff6b936a6a6978e8de74e3.jpg?imageView2/2/w/120/format/jpg,33,,0,1747315501133,155
67870b85000000001a00e523,1736903557000,,6784dc210000000020015d7e,三明是福建经济最发达的地区吗？如果不是这个三明医改能好个锤子。本质上就是极端压减成本的行为。至于治病那不重要，省钱是第一位。,59d6021b44363b58d2a98305,澄橙橙澄,https://sns-avatar-qc.xhscdn.com/avatar/59d6021db46c5d72f6a84019.jpg?imageView2/2/w/120/format/jpg,22,,0,1747315501134,84
67864e5b000000001b02c7fa,1736855132000,,6784dc210000000020015d7e,三明医改，集采，核心目的是省钱，把你治好并不是医保的kpi,5b8eb2bb87d44c0001c59d08,外星科技49号,https://sns-avatar-qc.xhscdn.com/avatar/5b8eb3e2cb1be400012a2a25.jpg?imageView2/2/w/120/format/jpg,3,,0,1747315501136,107
6785a7f4000000002101e714,1736812532000,,6784dc210000000020015d7e,凡事看目的，初衷如果是为省钱，说有再多好处，那都是……,5ec7ced4000000000101f927,momo,https://sns-avatar-qc.xhscdn.com/avatar/5ec7ced4000000000101f927.jpg?imageView2/2/w/120/format/jpg,2,,0,1747315501137,101
6785fcf7000000002103c3ea,1736834295000,,6784dc210000000020015d7e,医保一定是收医院一个病人医保基金打包一个费用，这个病人在院期间发费越少，医院节流越多，和医院的收容病人的数量和治疗费用是挂钩的。不可能像作者说的这样，医院病人越少收入越高，什么理解。,5e816c220000000001000df2,长安西贝,https://sns-avatar-qc.xhscdn.com/avatar/166ad12ae9a7f6fbb4bbbf88d417895f.jpg?imageView2/2/w/120/format/jpg,23,,0,1747315501140,36
6785d42e0000000022000401,1736823855000,,6784dc210000000020015d7e,我想知道三明医改行政的奖金会很少吗？,5887550c82ec3916d97a5242,向日葵,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ek31rl3gu6g492obqagoki2lj0htsg?imageView2/2/w/120/format/jpg,24,,0,1747315501142,13
678f1f5100000000210376f7,1737432913000,,6784dc210000000020015d7e,这个局可以破，可以拒绝收治那些复杂危重病人，收那些简单一点的病人[doge],5effef2d0000000001001235,想不出来就别想了,https://sns-avatar-qc.xhscdn.com/avatar/7121a416be8e543266fd62c1cc9d575e.jpg?imageView2/2/w/120/format/jpg,13,,0,1747315501144,19
6785a4d4000000001a00dd7f,1736811733000,,6784dc210000000020015d7e,那也还是有很多自费项目的啊，恐怕不是这样的哦,57de6f935e87e756ff977f39,小小筱豆豆嘟嘟,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31grd6f1ijo0048mrttnp6vpp5t4pdhg?imageView2/2/w/120/format/jpg,17,,0,1747315501145,5
678b3b5c0000000022005d69,1737177949000,,6785da1a0000000020019471,你们是技工，我们是服务员，太好啦我们都没有光明的未来,65ad1472000000000e0214df,猫知道,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317i85en6jq6g5pdd2hp3k56vufc0q70?imageView2/2/w/120/format/jpg,13,,0,1747315503099,478
6788d5d20000000020039c78,1737020882000,,6785da1a0000000020019471,get some ice ， whose eyes？,6034198a0000000001009f10,刷手服打工人（睡觉版）,https://sns-avatar-qc.xhscdn.com/avatar/6747f8ecee8c550bc893f40d.jpg?imageView2/2/w/120/format/jpg,8,,0,1747315503103,60
678f8734000000001a038102,1737459508000,,6785da1a0000000020019471,我们医院太有前瞻性 麻醉手术科一直都是医技科室哈哈哈哈哈哈哈哈哈哈哈哈哈哈,58be642bfb68a22e0b2dbafa,ᅠᅠᅠ,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31asc7srana60498n1ki2nenqt0p57f8?imageView2/2/w/120/format/jpg,10,,0,1747315503105,135
678b33e8000000001b034996,1737176041000,,6785da1a0000000020019471,所以应该叫什么。。。叫了十三年麻醉师，好像同事也没有不高兴。。。主要全都这么叫[石化R]但是，正规应该叫什么。。真心求问。,5c02bd570000000008017b15,🌈自由的风,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gf3ok8ujq004buo7auleuolitsl8ig?imageView2/2/w/120/format/jpg,7,http://sns-webpic-qc.xhscdn.com/202505152125/1a9988fc094e08d34d50e83e2ac69e9a/comment/1040g2h031cpjok1fh0104buo7auleuoljropuso!nd_whgt34_webp_wm_1,0,1747315503107,29
6789e5e900000000220079ef,1737090537000,,6785da1a0000000020019471,？不是麻醉科本来就缺人吗，怎么还会这样，这样不会越来越缺吗,5d634d01000000000101bb29,一念室,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31epc1qur6g6g5nb39k0gbep9ng9v9f0?imageView2/2/w/120/format/jpg,5,,0,1747315503108,20
67886606000000002103eb73,1736992263000,,6785da1a0000000020019471,麻子推点肌松[偷笑R],64d90ae9000000000100d253,医学信息差,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310jt5gmpmm605p6p1bkg9kijns3oiq8?imageView2/2/w/120/format/jpg,3,,0,1747315503109,60
6789df8e0000000022004859,1737088910000,,6785da1a0000000020019471,洗脚的那个都是技师，这人命关天的也是技师？,62da8e99000000001b002bd7,流泉得月光化为一溪雪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cqrmiqh0m6g5omqhqcmoaunm63dfgo?imageView2/2/w/120/format/jpg,5,,0,1747315503111,13
678797010000000021032eb5,1736939265000,,6785da1a0000000020019471,技师来加点药[偷笑R],5eb184510000000001005009,爱打羽毛球的100ZZ,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo315qlt94p0q605nlhgh8g8k09h4v13bo?imageView2/2/w/120/format/jpg,2,,0,1747315503112,16
67887c4b0000000021037063,1736997964000,,6785da1a0000000020019471,医改改成医技了，我确实就一技师[黄金薯R],5ea011730000000001002727,去码头整点男人,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gfedufdk2005nl025pg89p7p6f40qo?imageView2/2/w/120/format/jpg,2,,0,1747315503113,39
